train_loss,val_loss,val_dice,val_iou,val_acc,val_sens,val_spec,Epoch
0.7135944565137228,0.7871665954589844,0.2021036446094513,0.11281129717826843,0.11381149291992188,0.9981248378753662,0.0012713372707366943,0
0.6880034804344177,0.776178777217865,0.20333820581436157,0.11358757317066193,0.11997222900390625,0.9985615015029907,0.008170261979103088,1
0.6657896240552267,0.7599340081214905,0.2388230562210083,0.13601276278495789,0.31542015075683594,0.959833562374115,0.23340436816215515,2
0.6379173795382181,0.742321789264679,0.34946656227111816,0.2117817997932434,0.7692756652832031,0.5554598569869995,0.7964298725128174,3
0.6073640982309977,0.7231857776641846,0.31070855259895325,0.18394756317138672,0.8921833038330078,0.21393126249313354,0.9783717393875122,4
0.5768911441167196,0.7009732723236084,0.1478349268436432,0.08014194667339325,0.8877067565917969,0.08707182109355927,0.9889932870864868,5
0.5572030146916708,0.6748499274253845,0.17320993542671204,0.09523353725671768,0.8912181854248047,0.10195256769657135,0.9910037517547607,6
0.5365321636199951,0.6272899508476257,0.49525487422943115,0.3291656970977783,0.9090080261230469,0.3947574496269226,0.9745815396308899,7
0.5199875831604004,0.5652459263801575,0.6489917039871216,0.48104411363601685,0.9186935424804688,0.6783497333526611,0.9495012760162354,8
0.5087660948435465,0.5550072193145752,0.6087476015090942,0.43968862295150757,0.8740730285644531,0.8889092206954956,0.871247410774231,9
0.4951817989349365,0.48861628770828247,0.7324641942977905,0.5780431032180786,0.935089111328125,0.799940824508667,0.9530870914459229,10
0.4780842065811157,0.4788586497306824,0.7176766395568848,0.559776782989502,0.9239139556884766,0.8703327775001526,0.9317967891693115,11
0.46882033348083496,0.5131075382232666,0.6385827660560608,0.47424256801605225,0.8824119567871094,0.9425626397132874,0.8748825788497925,12
0.46688968936602276,0.4455570578575134,0.7397704124450684,0.5874224901199341,0.9312210083007812,0.8841127157211304,0.9382871389389038,13
0.4564681649208069,0.46381276845932007,0.703964352607727,0.5432491898536682,0.9138374328613281,0.9172365665435791,0.9136480093002319,14
0.4542417029539744,0.4384492337703705,0.7381211519241333,0.5863387584686279,0.9270553588867188,0.935303807258606,0.926434338092804,15
0.4429853558540344,0.4403635561466217,0.7453951835632324,0.5952852368354797,0.9297294616699219,0.9349632263183594,0.929524302482605,16
0.4440738757451375,0.4197055697441101,0.7719513177871704,0.6289620399475098,0.9401969909667969,0.913949191570282,0.9440941214561462,17
0.43449150522549945,0.4044942259788513,0.7977005243301392,0.6638652086257935,0.95465087890625,0.7944749593734741,0.9768504500389099,18
0.4320082366466522,0.4079332947731018,0.7818145751953125,0.6417940258979797,0.9422817230224609,0.9210985898971558,0.9451814889907837,19
0.43965060512224835,0.42513710260391235,0.7434067726135254,0.5934164524078369,0.9293193817138672,0.9337051510810852,0.9291351437568665,20
0.43123876055081684,0.4073025584220886,0.780539870262146,0.6400735378265381,0.9470634460449219,0.8479785919189453,0.9617855548858643,21
0.4268146554629008,0.43192094564437866,0.7445815801620483,0.5948871970176697,0.930206298828125,0.9273192882537842,0.9312968254089355,22
0.422473669052124,0.399270236492157,0.7914718985557556,0.6568490266799927,0.9459457397460938,0.9398936033248901,0.9471474885940552,23
0.41464916865030926,0.38729381561279297,0.8137086033821106,0.686748743057251,0.9533329010009766,0.9279356002807617,0.9571237564086914,24
0.411734660466512,0.4047382175922394,0.7746608853340149,0.6336262226104736,0.9400520324707031,0.9398999810218811,0.9405449032783508,25
0.4089205165704091,0.38868406414985657,0.7994840145111084,0.6670475006103516,0.9494457244873047,0.9189141988754272,0.9541639089584351,26
0.4061556855837504,0.3835245370864868,0.8113911151885986,0.6828922629356384,0.9553203582763672,0.8695951700210571,0.9675298929214478,27
0.40263092517852783,0.3831154406070709,0.8279891014099121,0.7067394256591797,0.9593276977539062,0.885596752166748,0.9697017073631287,28
0.39863404631614685,0.3852066993713379,0.8169236183166504,0.6911669373512268,0.9548416137695312,0.9159196019172668,0.9605069160461426,29
0.39486995339393616,0.371260404586792,0.833284854888916,0.7145942449569702,0.9592208862304688,0.9230382442474365,0.9643304347991943,30
0.39305579662323,0.3693166673183441,0.8334225416183472,0.7150669097900391,0.9593238830566406,0.9260137677192688,0.9641120433807373,31
0.38837888836860657,0.3775447905063629,0.8199315667152405,0.6955729722976685,0.9559268951416016,0.9135264158248901,0.9621198177337646,32
0.3870762189229329,0.386871337890625,0.8131377100944519,0.6851485967636108,0.9542675018310547,0.8941522836685181,0.9631423950195312,33
0.3832378188769023,0.37550199031829834,0.8378452062606812,0.720956563949585,0.9611320495605469,0.8992441296577454,0.9698952436447144,34
0.3824889461199443,0.3737788200378418,0.8391909599304199,0.7229834198951721,0.9623031616210938,0.8740009069442749,0.9746651649475098,35
0.37623608112335205,0.37844741344451904,0.8336418867111206,0.7147628664970398,0.9613533020019531,0.8622046709060669,0.9750995635986328,36
0.37752092878023785,0.3751004934310913,0.8326892256736755,0.7133604288101196,0.96038818359375,0.8772907257080078,0.9720120429992676,37
0.3764207760492961,0.36542803049087524,0.84906005859375,0.7379511594772339,0.9645366668701172,0.9019688367843628,0.9732339382171631,38
0.37449537714322406,0.3702211081981659,0.8326094150543213,0.713249921798706,0.9595699310302734,0.901709794998169,0.9678689241409302,39
0.37168129285176593,0.3672776222229004,0.831979513168335,0.7127377986907959,0.95916748046875,0.9174712896347046,0.9654037952423096,40
0.3694409728050232,0.3674227297306061,0.8307482004165649,0.7105669975280762,0.9584445953369141,0.9163194894790649,0.9646117091178894,41
0.3676817715167999,0.3617863357067108,0.8348456621170044,0.7171975374221802,0.9599208831787109,0.922528862953186,0.9653125405311584,42
0.3667430877685547,0.36538800597190857,0.826206624507904,0.7044013142585754,0.9580726623535156,0.9052653312683105,0.965717077255249,43
0.36359792947769165,0.3736394941806793,0.8141558170318604,0.6871086359024048,0.9528999328613281,0.9358754754066467,0.9555275440216064,44
0.3631025354067485,0.36776575446128845,0.8315820097923279,0.711873471736908,0.9611549377441406,0.8652091026306152,0.9743318557739258,45
0.3648592134316762,0.3653865456581116,0.821641206741333,0.6977808475494385,0.9558162689208984,0.923292875289917,0.9605515003204346,46
0.3615944981575012,0.3617932200431824,0.8314552307128906,0.7118185758590698,0.958526611328125,0.9249353408813477,0.9634526968002319,47
0.35988737146059674,0.36069193482398987,0.8240300416946411,0.7016379833221436,0.9558811187744141,0.9423300623893738,0.9580656290054321,48
0.3579026460647583,0.35992753505706787,0.8262009024620056,0.705061137676239,0.9566993713378906,0.9417133331298828,0.9591326713562012,49
0.3540208836396535,0.3692314028739929,0.8162975311279297,0.6900672912597656,0.9549522399902344,0.9080642461776733,0.9620339870452881,50
0.35072896877924603,0.38672515749931335,0.7728226184844971,0.6317164897918701,0.9387912750244141,0.9518628120422363,0.937740683555603,51
0.34813469648361206,0.3516886234283447,0.8379353284835815,0.7212390899658203,0.960479736328125,0.9208416938781738,0.9661579132080078,52
0.3491868774096171,0.3503206968307495,0.8377925753593445,0.7210693955421448,0.9608993530273438,0.9109865427017212,0.9677965641021729,53
0.3431032598018646,0.3595180809497833,0.8131219148635864,0.6857964992523193,0.9527740478515625,0.9339035749435425,0.9555732011795044,54
0.3463449378808339,0.3465772271156311,0.844907283782959,0.7316317558288574,0.963531494140625,0.8945796489715576,0.972623348236084,55
0.3422389229138692,0.3491072952747345,0.8354324698448181,0.7174824476242065,0.9622936248779297,0.8608328700065613,0.9758788347244263,56
0.34188082814216614,0.34449827671051025,0.8434216380119324,0.7294266223907471,0.9625453948974609,0.9106467366218567,0.969927191734314,57
0.3396693766117096,0.3516658842563629,0.8330787420272827,0.7141435742378235,0.9596786499023438,0.9090323448181152,0.9669181108474731,58
0.33805925647417706,0.3578996956348419,0.8121300935745239,0.6843452453613281,0.9561767578125,0.8608517646789551,0.9690706729888916,59
0.33512525757153827,0.3500003218650818,0.819236695766449,0.694063663482666,0.9560222625732422,0.8994997143745422,0.9638471007347107,60
0.3309660454591115,0.3443525731563568,0.8328862190246582,0.7141119837760925,0.9595470428466797,0.9147624969482422,0.9657196402549744,61
0.3330528636773427,0.3399227559566498,0.8473755121231079,0.7352520227432251,0.9635829925537109,0.9088236093521118,0.9712804555892944,62
0.32982582847277325,0.33933699131011963,0.8477289080619812,0.7357848882675171,0.9641761779785156,0.8961403965950012,0.9734816551208496,63
0.3308073580265045,0.3330845236778259,0.8495756387710571,0.7385587692260742,0.9641036987304688,0.9106067419052124,0.9716031551361084,64
0.32536008954048157,0.3365509510040283,0.8392869234085083,0.7234476804733276,0.9609527587890625,0.9240058064460754,0.9663206338882446,65
0.3281291623910268,0.34446030855178833,0.8222013711929321,0.6980884075164795,0.9578342437744141,0.8736797571182251,0.9697220921516418,66
0.32867610454559326,0.34389573335647583,0.817570686340332,0.6914666891098022,0.9580974578857422,0.8388915061950684,0.9747832417488098,67
0.3232366641362508,0.3534894585609436,0.7921598553657532,0.657117486000061,0.94573974609375,0.9436110258102417,0.9463244676589966,68
0.3252637982368469,0.33326196670532227,0.8311335444450378,0.7118319272994995,0.9583663940429688,0.9337246417999268,0.9620033502578735,69
0.319187472263972,0.32969316840171814,0.8439043760299683,0.7301644086837769,0.9623908996582031,0.9177130460739136,0.9687067270278931,70
0.3195536235968272,0.3264829218387604,0.8458172082901001,0.733034610748291,0.9632129669189453,0.9113451838493347,0.9705376625061035,71
0.3162957926591237,0.32731613516807556,0.8306649327278137,0.7110611796379089,0.9586105346679688,0.9242385625839233,0.963707447052002,72
0.3149426778157552,0.33345746994018555,0.8221350908279419,0.6985787153244019,0.9558181762695312,0.9276862144470215,0.9600437879562378,73
0.3142084876696269,0.3358815908432007,0.8269381523132324,0.7050539255142212,0.9606895446777344,0.8363418579101562,0.9781004190444946,74
0.31254247824350995,0.3364811837673187,0.8265230655670166,0.7044082283973694,0.9588203430175781,0.874869704246521,0.9711029529571533,75
0.30753976106643677,0.33538946509361267,0.8271192312240601,0.7054458856582642,0.9574298858642578,0.9199633598327637,0.9629795551300049,76
0.3065456946690877,0.33354002237319946,0.8309577703475952,0.7109131813049316,0.9589061737060547,0.9096654653549194,0.966116726398468,77
0.3049131731192271,0.3280547261238098,0.839077889919281,0.7228167653083801,0.96221923828125,0.8839379549026489,0.9729701280593872,78
0.3046225905418396,0.3252568244934082,0.8380950689315796,0.7214669585227966,0.9624156951904297,0.8764291405677795,0.9739758968353271,79
0.3026849627494812,0.32586121559143066,0.8294798135757446,0.708647608757019,0.9598426818847656,0.8728948831558228,0.9716964960098267,80
0.30119048555692035,0.3213726282119751,0.8374448418617249,0.7203679084777832,0.9604701995849609,0.9108869433403015,0.9674302339553833,81
